retailer,store_id,week,product,description,regular_price,competition_1_regular_price,competition_2_regular_price,competition_3_regular_price,competition_4_regular_price,competition_5_regular_price,competition_6_regular_price,competition_7_regular_price,competition_8_regular_price,competition_9_regular_price,competition_10_regular_price,promo_price,competition_1_promo_price,competition_2_promo_price,competition_3_promo_price,competition_4_promo_price,competition_5_promo_price,competition_6_promo_price,competition_7_promo_price,competition_8_promo_price,competition_9_promo_price,competition_10_promo_price,value,volume,quantity
retail2,1,56,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,6.695999703,6.745984199,6.56661435,6.952574001,6.55036258,6.835942143,6.599505436,6.865628742,6.77302516,6.773030948,6.799097003,,,,,,,,,,,,14.90977682,7.712502941,9.200904149
retail2,1,57,MintyFresh Mint 18g,MintyFresh 18g refresh,12.1631407,12.42545565,11.6125489,12.76369659,12.26804112,12.22574031,11.5751868,12.4394619,12.52412841,12.07978429,11.58424609,,,,,,,,,,,,34.99717612,3.760784172,4.653872812
retail2,1,57,ChocoDelight Dark 200g,rich ChocoDelight 200g,18.45249188,19.29015454,18.68725266,18.37588598,18.69985488,19.19565,18.15298841,19.1947555,17.72567276,18.29973492,17.63921398,,,,,,,,,,,,29.72638077,9.439327992,6.548367184
retail2,1,57,ChocoDelight White 350g,A creamy and delicious ChocoDelight white chocolate bar weighing 350g(300g+50g),19.71931219,18.88059617,19.49862692,20.33201207,19.40221997,19.11147109,20.6648374,19.69497456,19.62039115,20.4824335,20.64792578,,,,,,,,,,,,70.18943709,5.282602435,9.774881815
retail2,1,57,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,16.68814382,16.66003512,16.14556549,16.16707998,17.16878206,15.86086684,16.74138236,16.06965672,16.67420121,17.2251023,16.89256658,,,,,,,,,,,,90.20524668,7.377755216,17.08164053
retail2,1,57,DarkDream Dark 60g,Dark DarkDream 60g decadent,11.49469547,11.56034332,11.38412429,11.68041715,11.0054807,11.8273596,11.27191136,11.80669517,11.94902713,10.9742652,11.41767838,,,,,,,,,,,,84.84347791,6.134408467,17.52782742
retail2,1,58,MintyFresh Mint 18g,18g MintyFresh ref,13.65407469,13.00561411,13.25722727,13.04119767,13.24027236,14.30742846,13.24174658,14.23479683,13.57600297,13.29307138,13.04200219,,,,,,,,,,,,24.69480522,2.055596382,10.08855327
retail2,1,58,ChocoDelight Dark 200g,200g ChocoDelight smooth,19.84649618,20.15796822,20.3811917,19.72645191,20.83766271,19.0942278,20.13100555,20.54568956,19.56042794,20.3684396,19.73681421,12.14033784,11.36274516,10.79313835,11.64537727,13.07558935,15.85877283,17.66535894,11.58427129,10.39830181,12.11800906,15.36104818,75.44449024,3.401263849,12.66993116
retail2,1,58,ChocoDelight White 350g,350g ChocoDelight delicious,6.108282995,6.042194546,6.265352832,5.906292525,6.333499999,6.187636506,6.190800967,6.354514453,6.116038422,5.905901173,5.972631884,,,,,,,,,,,,42.79126519,7.796852279,5.538791766
retail2,1,58,NuttyCream Hazelnuts 80g,A delightful NuttyCream hazelnut flavored ice cream with a weight of 80 grams.,8.871751808,9.257340026,8.509075718,8.8554676,8.591668696,9.264211106,8.548997551,8.746704027,8.933690551,8.992373949,8.888524845,,,,,,,,,,,,56.76702002,6.484841413,14.12843215
retail2,1,58,DarkDream Dark 60g,decadent Dark 60g DarkDream,18.22570532,17.77129547,18.35177643,17.74530304,18.54811984,18.18509865,18.64233834,18.69424615,17.82684801,18.34166748,17.50701114,,,,,,,,,,,,99.83632109,1.754630892,18.42626742
retail2,1,59,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,6.206390025,6.306379433,5.918112567,6.087516861,6.30548146,6.066637883,6.176358468,6.246881113,6.499770134,6.112077839,6.101390492,,,,,,,,,,,,88.02878281,5.157677891,9.665669765
retail2,1,59,ChocoDelight Dark 200g,rich ChocoDelight 200g,8.104122758,8.080593408,8.358790283,7.940306692,8.294922448,8.08452459,8.284658248,8.489788086,8.019692833,8.472468172,8.094965352,,,,,,,,,,,,92.46375439,4.68878662,9.783064633
retail2,1,59,ChocoDelight White 350g,350g ChocoDelight delicious,12.17661443,11.95214411,12.47970566,11.74039207,12.2953017,12.46244486,12.73910869,12.67924937,11.63137812,11.85813079,12.54107481,6.862898152,8.543719607,7.534767701,8.253739645,10.78762466,8.998512646,11.37984384,10.22653666,9.300512371,7.025925925,8.127617406,57.34539668,9.088284121,14.54158675
retail2,1,59,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,16.05839539,15.45103999,16.23859586,16.8593597,16.25745799,15.95719892,16.82015332,15.61663944,16.68057418,16.56100172,15.39796827,,,,,,,,,,,,77.72358097,9.754157531,14.52246632
retail2,1,59,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,17.75808292,18.18487344,18.40793215,17.78897941,17.52718091,17.15487751,18.1174512,18.59051732,18.15712357,17.58264353,17.18950414,,,,,,,,,,,,15.18159446,3.547625616,3.391799718
retail2,1,60,MintyFresh Mint 18g,18g MintyFresh ref,5.868706414,5.711778611,6.01292598,5.675423058,5.683109679,5.678309186,5.949901624,5.897431874,5.725211941,5.958194849,6.155604625,,,,,,,,,,,,36.05168205,7.054401666,10.93614278
retail2,1,60,ChocoDelight Dark 200g,rich ChocoDelight 200g,11.87954824,11.96563741,11.37301496,12.24262065,12.3872026,11.33555318,12.42722359,12.04186646,11.81814932,11.59142466,11.60831775,,,,,,,,,,,,90.03383719,5.575478212,9.547389478
retail2,1,60,ChocoDelight White 350g,creamy ChocoDelight 350g,6.245421808,6.209053013,6.392977743,6.333605291,6.021360625,6.449072307,6.306870221,6.011915003,6.102145727,6.139286403,5.979136161,,,,,,,,,,,,50.67207667,4.21977869,12.21280202
retail2,1,60,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,14.27299626,14.8173368,14.41830454,14.32858033,14.69967753,14.25801869,14.48937431,14.76720671,14.08299858,14.39781248,14.7844883,,,,,,,,,,,,16.15543696,5.767606582,7.582063781
retail2,1,60,DarkDream Dark 60g,decadent Dark 60g DarkDream,13.08179,12.72880894,13.44616748,12.79018587,13.07476993,13.3666928,12.81983424,13.31294947,12.59595308,12.74585026,13.5492228,,,,,,,,,,,,58.23306559,6.845472884,15.46855341
retail2,1,61,MintyFresh Mint 18g,18g MintyFresh ref,19.8803251,20.85861777,19.50207877,19.28683822,20.58198189,19.25341414,19.40738214,20.62649992,19.11762256,20.33253042,19.62108524,,,,,,,,,,,,55.8583965,9.910893899,12.67126438
retail2,1,61,ChocoDelight Dark 200g,200g ChocoDelight smooth,10.98121878,11.10132493,10.4847002,11.47539938,11.27558942,11.46745125,11.42164133,10.82910894,10.6616981,11.19171059,10.90084307,,,,,,,,,,,,39.41688233,7.089521962,7.894922343
retail2,1,61,ChocoDelight White 350g,ChocoDelight White 350g creamy,5.670591228,5.953799662,5.747804843,5.768283129,5.895276353,5.569313711,5.722891579,5.487835748,5.483911505,5.539295016,5.874251748,,,,,,,,,,,,21.24379959,1.273577384,3.370847494
retail2,1,61,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,12.35593182,12.22071368,12.0652782,11.97919883,12.48231018,12.07866331,12.20120631,12.01857714,11.88999413,11.79413616,12.23104646,,,,,,,,,,,,14.759926,3.199218774,4.110998297
retail2,1,61,DarkDream Dark 60g,Dark DarkDream 60g decadent,19.55330572,18.70184636,19.27571061,19.13862348,19.36010217,18.70381194,19.35472134,19.17397657,19.80516394,20.31826605,20.14596553,,,,,,,,,,,,39.37631484,3.110504411,4.138099357
retail2,1,62,MintyFresh Mint 18g,MintyFresh 18g refresh,15.90469713,15.40291553,16.19002529,15.90624398,16.52126424,16.49808042,16.30833907,16.00891079,16.04759203,15.63251483,16.28422087,,,,,,,,,,,,71.58952679,6.997827816,17.28605045
retail2,1,62,ChocoDelight Dark 200g,A rich and smooth ChocoDelight dark chocolate bar weighing (150+50) 200 grams.,11.77167741,11.71169073,11.81661439,11.68281784,12.16723699,11.89423317,12.14927142,12.08853425,11.21570351,12.01542849,11.92379693,,,,,,,,,,,,25.32398535,8.905146164,12.14811512
retail2,1,62,ChocoDelight White 350g,A creamy and delicious ChocoDelight white chocolate bar weighing 350g(300g+50g),12.67923126,12.92003555,12.37485516,12.297668,12.30171461,12.44697997,12.88051049,12.75043964,13.28461326,12.62244867,12.21711381,10.82838421,7.65654568,10.6556553,10.67514246,8.36555774,7.04608423,8.157217937,9.177557865,11.5823626,9.545359917,9.321964207,10.39985537,6.160007542,4.927750537
retail2,1,62,NuttyCream Hazelnuts 80g,delightful Hazelnuts 80g NuttyCream,11.06080708,10.95047495,11.3377132,10.77505506,10.69129464,11.50007857,11.42292491,10.80601292,11.38533101,10.63079683,11.33525576,,,,,,,,,,,,93.72979325,8.876940345,15.12059326
retail2,1,62,DarkDream Dark 60g,Dark DarkDream 60g decadent,14.71577641,14.44381731,15.18012332,14.40208755,15.05870092,14.70898405,15.03982083,15.36692176,14.59267533,15.27805749,15.37323697,,,,,,,,,,,,10.8050893,8.445604133,11.63960593
retail2,1,63,MintyFresh Mint 18g,A refreshing MintyFresh candy with a weight of 9gx2,13.44747959,13.73025353,13.69097159,13.45591042,14.0592566,13.13501435,13.65611505,13.33174937,13.29382377,13.35440218,13.52521812,,,,,,,,,,,,91.32473646,2.713053251,18.80703663
retail2,1,63,ChocoDelight Dark 200g,rich ChocoDelight 200g,14.52083013,14.6594235,14.27318121,15.07141005,14.37048098,14.62904416,14.26434498,14.3439313,14.05216923,13.98104098,13.81677596,,,,,,,,,,,,27.30993721,5.212660372,5.566952351
retail2,1,63,ChocoDelight White 350g,A creamy and delicious ChocoDelight white chocolate bar weighing 350g(300g+50g),6.016285617,5.803434342,6.226560737,5.92825145,5.900157541,5.741126265,6.244842532,6.104435696,6.132863448,6.054275257,6.019444406,,,,,,,,,,,,57.90732043,4.54611042,16.36024799
retail2,1,63,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,9.51328877,9.921179185,9.727198353,9.607705561,9.048050703,9.757350827,9.824913685,9.911563197,9.810799719,9.838643069,9.328543193,,,,,,,,,,,,55.59757276,8.280267708,16.08198589
retail2,1,63,DarkDream Dark 60g,Dark DarkDream 60g decadent,11.44926763,10.89598946,11.55219951,11.35691827,11.49502024,10.96349355,11.36570807,11.41785879,11.90513535,11.0571443,11.55009831,,,,,,,,,,,,61.62697302,7.810674406,13.24408328
retail2,1,64,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,8.695188303,9.033994304,8.696071788,8.298823753,8.959469353,8.303944722,8.421748135,9.004786031,8.586278204,8.461719165,8.371120601,,,,,,,,,,,,12.77050877,1.577471487,6.165249405
retail2,1,64,ChocoDelight Dark 200g,200g ChocoDelight smooth,16.57709804,16.05947681,17.11076518,17.09534607,16.25552065,16.84318937,16.67321991,16.81030268,17.37185043,17.36078007,15.90319226,,,,,,,,,,,,15.29194835,9.687268636,6.866484723
retail2,1,64,ChocoDelight White 350g,creamy ChocoDelight 350g,19.38644561,19.85901937,20.33070171,18.46211028,18.69553325,20.30682714,19.25399859,19.669298,19.33413837,20.07027066,19.71627552,11.06291989,17.64742878,15.78423437,11.28473283,16.02883693,15.6287575,14.02305289,11.64777131,10.35944125,17.79795363,12.29864263,93.2032423,1.845299171,11.62899904
retail2,1,64,NuttyCream Hazelnuts 80g,A delightful NuttyCream hazelnut flavored ice cream with a weight of 80 grams.,18.4214624,19.12021437,17.57650809,18.90727064,18.10101926,19.00351053,18.04887492,17.75895103,18.63126328,17.59836645,18.23836431,,,,,,,,,,,,54.81591708,5.118098829,14.56107198
retail2,1,64,DarkDream Dark 60g,Dark DarkDream 60g decadent,19.39644037,18.87921141,19.49256548,20.24971487,18.95691252,18.57261465,19.61812493,18.93737534,20.06493298,19.38857574,18.79628747,,,,,,,,,,,,25.64135138,5.453665999,11.89513113
retail2,1,65,MintyFresh Mint 18g,A refreshing MintyFresh candy with a weight of 9gx2,16.07669236,15.27933335,16.00015523,15.6027857,15.7418337,15.45252671,16.20173996,16.62094933,16.76699759,16.04535916,15.70420046,,,,,,,,,,,,11.65287211,6.871004325,7.88253589
retail2,1,65,ChocoDelight Dark 200g,ChocoDelight Dark 200g rich,15.33955832,15.70477845,15.33335737,15.2975158,15.83213088,15.79392528,15.8806969,15.46902251,15.71432306,16.00906225,15.5453386,,,,,,,,,,,,48.26675397,4.720059557,7.990023458
retail2,1,65,ChocoDelight White 350g,A creamy and delicious ChocoDelight white chocolate bar weighing 350g(300g+50g),14.87887355,15.20183155,14.4429329,14.62202845,14.94277643,14.65716078,14.62275494,15.19730679,15.03648934,15.57347181,14.81160915,,,,,,,,,,,,42.91706242,1.192037413,6.485517099
retail2,1,65,NuttyCream Hazelnuts 80g,A delightful NuttyCream hazelnut flavored ice cream with a weight of 80 grams.,11.19693445,10.92339471,11.6506836,10.9415368,11.12616269,11.34560205,11.67773679,11.59757154,11.55550441,10.70083133,11.40092511,,,,,,,,,,,,87.67009562,8.191330098,13.73596693
retail2,1,65,DarkDream Dark 60g,Dark DarkDream 60g decadent,15.27152643,15.82801503,14.78659124,14.54480706,14.55921366,15.92266029,14.63926426,14.87978148,15.28243167,15.58157593,15.40126175,,,,,,,,,,,,90.95180205,5.142406895,13.19225528
retail2,1,66,MintyFresh Mint 18g,18g MintyFresh ref,6.885757338,7.179281576,6.923291674,6.988147701,7.196972564,7.132031114,6.632595712,6.777283846,6.70163151,7.082823253,6.987954074,,,,,,,,,,,,40.20423311,4.953386124,10.90731485
retail2,1,66,ChocoDelight Dark 200g,rich ChocoDelight 200g,11.49803736,11.94666873,11.86169019,11.15779092,11.96281059,11.17210843,11.28792587,11.5740771,11.30578757,11.87043074,11.74073237,10.088197,10.66397917,6.807984967,7.981895387,10.67106072,5.89778375,10.14001314,7.945697879,8.68809309,7.779421595,7.910105395,74.5100876,3.564581129,16.36714969
retail2,1,66,ChocoDelight White 350g,ChocoDelight White 350g creamy,10.59328916,10.48884176,10.32260632,10.32350319,10.06556188,10.7195178,10.58539548,10.86726909,10.75231518,10.59420523,10.892433,,,,,,,,,,,,41.49361849,8.963904296,10.88591119
retail2,1,66,NuttyCream Hazelnuts 80g,delightful Hazelnuts 80g NuttyCream,19.72322458,19.87771971,19.45807392,19.98940604,19.32072765,20.48776229,20.21589633,19.85524652,19.4438293,19.50583091,19.84735004,,,,,,,,,,,,79.01627627,1.287517057,7.218672338
retail2,1,66,DarkDream Dark 60g,60g Dark DarkDream,12.88510831,12.41580688,12.66945613,12.3339728,13.43491788,12.47206956,13.44857086,12.5142562,12.39205403,12.26199367,12.3740002,,,,,,,,,,,,99.97602005,8.417797595,13.58363845
retail2,1,67,MintyFresh Mint 18g,18g MintyFresh ref,7.772239846,7.497520205,7.870077209,7.985070645,7.644926831,7.996000628,8.089123014,7.882705024,7.722880469,7.832723325,7.804089363,,,,,,,,,,,,80.99276449,3.339729598,15.72537323
retail2,1,67,ChocoDelight Dark 200g,rich ChocoDelight 200g,12.1166583,11.61740623,12.10557491,12.55840075,12.68305834,12.27423173,11.63147566,11.9820638,12.55095275,12.01981167,11.82850325,,,,,,,,,,,,82.07968589,8.718187162,11.97256669
retail2,1,67,ChocoDelight White 350g,ChocoDelight White 350g creamy,16.67429223,16.64940792,16.44567002,17.09350018,16.7849947,16.88871154,16.42138618,17.49462447,16.45511165,16.13111511,16.17785766,,,,,,,,,,,,59.43861545,7.253994854,13.12538923
retail2,1,67,NuttyCream Hazelnuts 80g,A delightful NuttyCream hazelnut flavored ice cream with a weight of 80 grams.,14.60616784,14.86376597,14.47495272,13.92707081,15.18297708,15.00849041,14.54653462,14.01018317,14.61168875,15.06116701,14.05389615,,,,,,,,,,,,44.25883464,7.53056533,12.06608701
retail2,1,67,DarkDream Dark 60g,decadent Dark 60g DarkDream,7.790323363,8.033841868,7.415584247,8.044466511,7.533473098,7.804870742,7.544525838,8.077019714,7.910571094,7.957597715,7.423362722,,,,,,,,,,,,28.79987332,6.662382556,5.201614875
retail2,1,68,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,14.36247747,14.64505282,14.60052144,14.97610581,14.91827383,14.72873123,14.00379066,15.02153084,13.86220222,14.4851448,15.07186916,,,,,,,,,,,,84.32923978,2.399271196,11.09293482
retail2,1,68,ChocoDelight Dark 200g,ChocoDelight Dark 200g rich,14.500534,13.79177672,14.37866814,13.99106457,14.64993847,14.63228253,14.46243733,13.81347842,13.98556907,15.18045744,14.94843926,,,,,,,,,,,,53.30136137,6.488354368,6.392021677
retail2,1,68,ChocoDelight White 350g,creamy ChocoDelight 350g,14.81366203,14.17913609,15.15021501,15.51171716,15.32046876,15.55018117,15.28066191,15.40333071,14.30770798,15.20457051,15.44136573,,,,,,,,,,,,14.26968374,4.967618858,3.430667322
retail2,1,68,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,19.68056651,19.82673736,19.8130686,19.66135229,19.09786969,19.49824669,19.54687093,19.65213948,19.91663854,20.18437208,20.39560629,,,,,,,,,,,,80.804247,9.182667941,17.96892183
retail2,1,68,DarkDream Dark 60g,Dark DarkDream 60g decadent,15.39976372,15.94929085,15.81159816,15.96582442,15.83334745,16.08943949,16.09631761,15.45048189,14.91949706,15.65770538,14.77359585,,,,,,,,,,,,32.8428322,4.019281508,7.050608225
retail2,1,69,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,11.83341941,12.08943633,12.03405674,11.88436078,11.76626256,11.7212373,12.28490469,12.35935699,11.90175536,11.56102537,11.96596225,,,,,,,,,,,,14.98679333,6.31388683,4.089177201
retail2,1,69,ChocoDelight Dark 200g,200g ChocoDelight smooth,15.70653974,16.3769062,15.90562298,15.14887258,15.51326279,16.28793262,15.24871483,16.20798904,15.27723275,15.95646356,16.14323547,,,,,,,,,,,,10.24868456,7.474087775,4.023738841
retail2,1,69,ChocoDelight White 350g,ChocoDelight White 350g creamy,10.17659948,10.51729358,10.1799978,9.914850867,10.48429375,10.24095699,10.19667235,9.70832522,10.26350673,9.700035586,9.878785183,,,,,,,,,,,,73.35877144,1.57279005,13.32290536
retail2,1,69,NuttyCream Hazelnuts 80g,A delightful NuttyCream hazelnut flavored ice cream with a weight of 80 grams.,17.32804859,18.08077688,16.87544674,17.09365561,17.60346023,17.03237011,16.77338713,17.6120117,17.48397448,17.51401981,17.01286392,,,,,,,,,,,,89.09322601,8.889586859,18.12151873
retail2,1,69,DarkDream Dark 60g,decadent Dark 60g DarkDream,9.28558805,8.858883311,8.95829051,8.944755426,9.296248833,9.081492118,8.96792741,9.022613305,9.544782678,9.164592912,8.842000938,5.72000887,4.452023617,5.984474548,6.464122331,8.016879396,7.030052011,6.48693279,7.639064542,5.68663017,4.774754952,7.473711173,55.19120292,8.779974605,10.15916507
retail2,1,70,MintyFresh Mint 18g,A refreshing MintyFresh candy with a weight of 9gx2,17.82594421,17.90151114,18.61121418,17.75492402,18.30784016,18.0768576,17.74177156,17.61971415,17.02297417,17.67446533,18.66134916,,,,,,,,,,,,52.64358574,2.151907126,13.8313042
retail2,1,70,ChocoDelight Dark 200g,A rich and smooth ChocoDelight dark chocolate bar weighing (150+50) 200 grams.,7.106189609,6.932016398,6.916387199,7.212778667,7.148456965,7.424210925,6.974632016,6.781069524,7.10810109,7.070007152,6.770378449,,,,,,,,,,,,60.18320235,7.181465266,14.86280653
retail2,1,70,ChocoDelight White 350g,350g ChocoDelight delicious,5.956662329,6.162857594,6.221102153,6.037618288,6.203501047,5.889830332,5.927295188,6.158107282,6.04111507,6.085772046,6.098134312,,,,,,,,,,,,53.97029662,7.389066351,10.68726162
retail2,1,70,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,9.167063315,9.095044223,9.456490458,9.5933067,9.258811176,8.893989453,9.061552209,9.560106253,9.169812222,9.370773585,9.249775903,,,,,,,,,,,,15.87307485,1.311793075,5.769711264
retail2,1,70,DarkDream Dark 60g,Dark DarkDream 60g decadent,8.970947871,8.791964016,8.945647239,9.246702983,9.164695612,8.959612573,8.568929212,8.681878,9.381264249,8.673428946,8.875012091,,,,,,,,,,,,48.11119372,7.934113496,13.63223976
retail2,1,71,MintyFresh Mint 18g,18g MintyFresh ref,17.94819943,18.45131942,17.38498062,17.13638907,18.647364,18.15977071,17.39295724,17.70179614,18.02374181,17.59814664,18.68194425,,,,,,,,,,,,11.15038945,2.762859648,1.94989331
retail2,1,71,ChocoDelight Dark 200g,rich ChocoDelight 200g,15.05582488,15.79161415,15.32643274,15.02028027,15.46035795,14.63602486,15.78462065,15.27875381,14.46628709,14.58033788,14.65630014,,,,,,,,,,,,16.79836589,2.768435072,2.90459351
retail2,1,71,ChocoDelight White 350g,ChocoDelight White 350g creamy,18.02371214,18.41854049,18.2266076,18.05131278,18.79563368,18.11977953,18.76557096,18.33295468,17.72190309,17.20340801,17.59378234,,,,,,,,,,,,90.34773929,8.805698713,12.49974915
retail2,1,71,NuttyCream Hazelnuts 80g,A delightful NuttyCream hazelnut flavored ice cream with a weight of 80 grams.,12.43629439,12.15317133,13.01998176,11.85786478,11.81923382,12.49477407,12.42896347,12.22565604,12.44411449,12.33772161,12.64205757,,,,,,,,,,,,88.29325948,4.75241082,15.50782061
retail2,1,71,DarkDream Dark 60g,decadent Dark 60g DarkDream,18.76325571,18.85270021,19.6415447,19.38013309,17.88245335,19.30770783,18.84226501,19.03291983,19.56729285,19.00300058,18.6788033,,,,,,,,,,,,39.8867132,4.028840031,11.4343897
retail2,1,72,MintyFresh Mint 18g,MintyFresh 18g refresh,19.89929239,19.08515086,19.19722108,20.59488766,20.21632107,19.10091315,20.50315749,20.86085195,20.59236948,19.26284957,20.19532704,10.3229161,11.89321745,12.45786131,17.98844992,16.68345475,15.3297654,14.33710825,15.28087014,18.40495028,12.66693707,11.49552503,34.83527162,6.860045636,11.9541483
retail2,1,72,ChocoDelight Dark 200g,ChocoDelight Dark 200g rich,7.663967579,7.864218868,7.863372304,7.875260034,7.853670332,7.671764064,7.863598392,7.991456055,7.594352098,7.837510389,7.97101844,,,,,,,,,,,,64.91092352,2.986918303,15.49377081
retail2,1,72,ChocoDelight White 350g,A creamy and delicious ChocoDelight white chocolate bar weighing 350g(300g+50g),7.713776132,7.387594123,7.843924239,7.457058381,7.799474488,7.682016168,7.466224065,7.33651981,7.418443548,7.507360594,7.841577315,,,,,,,,,,,,47.93621045,7.623398852,9.565441577
retail2,1,72,NuttyCream Hazelnuts 80g,delightful Hazelnuts 80g NuttyCream,13.42196275,12.96483704,13.76538597,12.77956039,13.88544812,13.21568786,13.54058716,13.114336,12.89271828,13.94298204,13.53442287,,,,,,,,,,,,83.00165888,5.739810033,14.22073508
retail2,1,72,DarkDream Dark 60g,decadent Dark 60g DarkDream,8.574558255,8.863054735,8.971672107,8.548172077,8.41361061,8.392501203,8.623623361,8.689545008,8.671732477,8.222517546,8.553992236,,,,,,,,,,,,80.3977975,3.575185252,11.89122853
retail2,1,73,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,19.53203801,19.58830376,18.86354591,19.45915048,19.0738273,18.96325009,20.14415084,20.13632901,20.27142766,19.85735778,18.87787322,,,,,,,,,,,,62.38976986,6.289101959,15.26649907
retail2,1,73,ChocoDelight Dark 200g,ChocoDelight Dark 200g rich,6.348803723,6.376522113,6.071460746,6.650113172,6.355375517,6.396550152,6.113124013,6.422754122,6.063583981,6.245417666,6.560312644,,,,,,,,,,,,35.96387049,2.022602911,9.746239146
retail2,1,73,ChocoDelight White 350g,350g ChocoDelight delicious,18.88362545,19.30643579,18.609821,18.59376495,19.16112361,19.76550816,18.58962108,19.56564003,19.22659098,17.99755843,18.25595186,,,,,,,,,,,,63.2872027,8.280251572,15.69432154
retail2,1,73,NuttyCream Hazelnuts 80g,A delightful NuttyCream hazelnut flavored ice cream with a weight of 80 grams.,12.57950294,11.95642873,11.97820347,12.11198871,12.10849597,13.18271784,12.70874169,12.63299236,12.31378277,12.75216394,12.52658176,,,,,,,,,,,,67.32402697,9.43461367,12.29514093
retail2,1,73,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,9.555917976,9.125318706,9.678795549,9.083431543,9.75445996,9.341547603,9.16850269,9.946692959,9.939913136,9.826188628,9.295466407,,,,,,,,,,,,98.35845438,7.019975723,14.91765824
retail2,1,74,MintyFresh Mint 18g,A refreshing MintyFresh candy with a weight of 9gx2,18.85136584,19.36443244,19.68740445,18.73783882,18.69553346,18.79958652,18.09605802,18.93526674,19.25368981,18.01251197,18.72937143,,,,,,,,,,,,61.04781971,4.749505383,13.85321264
retail2,1,74,ChocoDelight Dark 200g,200g ChocoDelight smooth,16.16359605,15.69374468,16.95984535,16.95430203,16.60683972,16.51339456,16.73012666,15.81332093,16.04321276,16.93655773,16.6567463,,,,,,,,,,,,71.65907987,1.640155573,12.14627754
retail2,1,74,ChocoDelight White 350g,ChocoDelight White 350g creamy,11.13728342,11.07637748,10.72868571,11.02743839,11.14950115,11.26429805,11.29958951,11.3905741,10.92934783,10.70805543,11.51658257,,,,,,,,,,,,85.13886371,4.598076314,16.62819343
retail2,1,74,NuttyCream Hazelnuts 80g,80g NuttyCream flavor Hazelnuts,6.256965938,6.52354486,6.330947429,6.563096264,6.533033872,6.42931136,6.395335577,6.169527357,6.172783222,6.139091829,6.548054932,,,,,,,,,,,,58.82852149,6.921544568,15.96152788
retail2,1,74,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,13.99228849,14.47758574,14.49840164,13.62676958,13.94732055,14.55176702,14.61004047,14.17388633,13.74660417,13.92805635,14.57571251,12.26654325,9.82035668,10.26529144,6.870854803,12.43437723,12.20607804,8.498213484,8.307833437,10.18290383,9.029673797,9.647596685,95.62378762,5.754973458,13.77356021
retail2,1,75,MintyFresh Mint 18g,A refreshing MintyFresh candy with a weight of 9gx2,18.06611866,18.75295649,17.70465292,18.96806978,17.76924832,18.71787135,17.83894558,17.29852898,18.12453351,18.56976164,18.16566603,15.3595137,13.16930457,15.81239393,16.23007426,12.93114187,10.86078917,13.32502284,14.3895619,9.77702176,12.9857513,15.18392055,82.63177014,7.042364126,18.40935464
retail2,1,75,ChocoDelight Dark 200g,rich ChocoDelight 200g,11.89182882,11.69684981,12.04531793,12.42207743,11.40765329,11.71395508,12.34812712,11.66220553,11.53625412,12.14923143,12.23167021,,,,,,,,,,,,82.90894167,7.534111424,10.01691329
retail2,1,75,ChocoDelight White 350g,350g ChocoDelight delicious,8.270409576,7.866287451,8.226805238,8.11916536,8.478300415,8.671274355,8.097333657,8.269450966,8.228627778,8.077619236,8.369175829,,,,,,,,,,,,82.68317855,4.281122108,18.40870598
retail2,1,75,NuttyCream Hazelnuts 80g,Hazelnuts NuttyCream 80g  delightful,7.504776381,7.262174019,7.873500863,7.826897607,7.761355341,7.870267985,7.589408897,7.604393642,7.827150694,7.614913984,7.496370122,,,,,,,,,,,,76.6885339,1.467483215,11.40165392
retail2,1,75,DarkDream Dark 60g,A decadent DarkDream dark chocolate ice cream with a weight of 60 grams.,8.211097629,8.291266235,8.221444594,8.321427625,8.270664881,8.092825477,8.403248665,8.008427635,8.461701307,8.351267728,8.345836829,,,,,,,,,,,,19.42765346,4.623565817,11.1141916
retail2,1,76,MintyFresh Mint 18g,MintyFresh refresh mint 18grams,13.6639424,14.15645084,13.09135409,13.93931973,13.81188775,14.12596722,14.01785213,14.2169628,13.05695194,13.14769221,13.57751276,,,,,,,,,,,,86.69758709,3.715454304,13.46684669
